1631,4045,-1,37874
1632,4045,131,37874
1632,4045,-1,37874
1633,4045,132,37874
1631,4045,-1,37874
1632,4045,130,37874
1632,4045,-1,37874
1631,4045,132,37874
1632,4045,-1,37874
1632,4045,132,37874
1631,4045,-1,37874
1631,4045,131,37874
1632,4045,-1,37874
1633,4045,131,37874
1631,4045,-1,37874
1631,4045,132,37874
1626,4045,-1,37874
1624,4045,132,37874
1626,4045,-1,37874
1626,4045,132,37874
1625,4045,-1,37874
1625,4045,132,37874
1625,4045,-1,37874
1625,4045,130,37874
1625,4045,-1,37874
1625,4045,117,37874
1625,4045,-1,37874
1605,4045,104,37874
1574,4045,-1,37874
1823,4045,97,37874
1918,4045,-1,37874
1878,4045,92,37874
1846,4045,-1,37874
1983,4045,90,37874
2210,4045,-1,37874
2344,4045,86,37874
2341,4045,-1,37874
2361,4045,84,37874
2308,4045,-1,37874
2327,4045,86,37874
2250,4045,-1,37874
2218,4045,88,37874
2360,4045,-1,37874
2755,4045,95,37874
2809,4045,-1,37874
2806,4045,96,37874
2923,4045,-1,37874
2867,4045,95,37874
2985,4045,-1,37874
3125,4045,88,37874
3195,4045,-1,37874
3247,4045,87,37874
3416,4045,-1,37874
3452,4045,84,37874
3444,4045,-1,37874
3333,4045,84,37874
3327,4045,-1,37874
3280,4045,85,37874
3268,4045,-1,37874
3255,4045,84,37874
3241,4045,-1,37874
3233,4045,86,37874
3227,4045,-1,37874
3229,4045,97,37874
3252,4045,-1,37874
3295,4045,120,37874
3357,4045,-1,37874
3256,4045,114,37874
2816,4045,-1,37874
2707,4045,100,37874
2667,4045,-1,37874
2376,4045,91,37874
2076,4045,-1,37874
2009,4045,89,37874
2343,4045,-1,37874
3030,4045,116,37874
2973,4045,-1,37874
2491,4045,97,37874
2622,4045,-1,37874
2452,4045,85,37874
2406,4045,-1,37874
2526,4045,82,37874
2682,4045,-1,37874
2622,4045,84,37874
2694,4045,-1,37874
2617,4045,97,37874
2995,4045,-1,37874
2962,4045,129,37874
2850,4045,-1,37874
2900,4045,124,37874
3031,4045,-1,37874
3082,4045,95,37874
3091,4045,-1,37874
3044,4045,89,37874
3012,4045,-1,37874
