t_ms,dist_mm,d_dist_mm,ldr,d_ldr,missed,label,session,pred,infer_us,trial,staged
2081,996,-1,2619,114,0,0,1,0,21,5,0
2206,996,-1,2620,115,0,0,1,0,21,5,0
2331,996,-1,2620,115,0,0,1,0,21,5,0
2456,995,-2,2619,114,0,0,1,0,21,5,0
2581,996,-1,2620,115,0,0,1,0,20,5,0
2705,996,-1,2620,115,0,0,1,0,20,5,0
2830,996,-1,2620,115,0,0,1,0,20,5,0
2954,995,-2,2620,115,0,0,1,0,20,5,0
3079,996,-1,2620,115,0,0,1,0,21,5,0
3203,996,-1,2620,115,0,0,1,0,21,5,0
3328,997,0,2619,114,0,0,1,0,21,5,0
3453,996,-1,2620,115,0,0,1,0,20,5,0
3578,996,-1,2620,115,0,0,1,0,20,5,0
3703,996,-1,2619,114,0,0,1,0,21,5,0
3828,997,0,2620,115,0,0,1,0,21,5,0
3953,996,-1,2620,115,0,0,1,0,21,5,0
4078,996,-1,2620,115,0,0,1,0,21,5,0
4203,996,-1,2620,115,0,0,1,0,21,5,0
4328,996,-1,2620,115,0,0,1,0,20,5,0
4453,996,-1,2619,114,0,0,1,0,21,5,0
4578,996,-1,2619,114,0,0,1,0,20,5,0
4703,996,-1,2619,114,0,0,1,0,20,5,0
4828,996,-1,2619,114,0,0,1,0,21,5,0
4952,996,-1,2620,115,0,0,1,0,21,5,0
5077,996,-1,2620,115,0,0,1,0,20,5,0
80,702,-295,2616,111,0,1,1,1,20,5,1
195,702,-295,2616,111,0,1,1,1,20,5,1
310,702,-295,2616,111,0,1,1,1,20,5,1
425,702,-295,2616,111,0,1,1,1,20,5,1
540,702,-295,2616,111,0,1,1,1,20,5,1
655,702,-295,2616,111,0,1,1,1,20,5,1
771,702,-295,2616,111,0,1,1,1,19,5,1
886,702,-295,2616,111,0,1,1,1,20,5,1
1001,702,-294,2616,111,0,1,1,1,20,5,1
1116,702,-295,2616,111,0,1,1,1,20,5,1
1231,702,-295,2616,111,0,1,1,1,20,5,1
1346,702,-295,2617,112,0,1,1,1,20,5,1
1461,701,-295,2616,111,0,1,1,1,20,5,1
1576,702,-295,2616,111,0,1,1,1,20,5,1
1691,702,-295,2616,111,0,1,1,1,20,5,1
1806,702,-294,2616,111,0,1,1,1,19,5,1
1921,702,-295,2617,112,0,1,1,1,19,5,1
2036,702,-295,2616,111,0,1,1,1,20,5,1
2151,701,-295,2616,111,0,1,1,1,20,5,1
2266,702,-295,2616,111,0,1,1,1,20,5,1
2381,702,-295,2616,111,0,1,1,1,19,5,1
2496,702,-295,2616,111,0,1,1,1,20,5,1
2611,702,-295,2616,111,0,1,1,1,20,5,1
2726,701,-295,2616,111,0,1,1,1,20,5,1
2841,702,-295,2616,111,0,1,1,1,20,5,1
2956,701,-295,2616,111,0,1,1,1,20,5,1
3071,702,-295,2616,111,0,1,1,1,19,5,1
3186,702,-295,2616,111,0,1,1,1,20,5,1
3301,702,-295,2616,111,0,1,1,1,20,5,1
3416,701,-295,2616,111,0,1,1,1,20,5,1
3531,702,-295,2616,111,0,1,1,1,20,5,1
3646,702,-295,2616,111,0,1,1,1,20,5,1
3761,702,-295,2616,111,0,1,1,1,19,5,1
3876,702,-295,2616,111,0,1,1,1,20,5,1
3991,702,-295,2616,111,0,1,1,1,20,5,1
4106,702,-295,2616,111,0,1,1,1,20,5,1
4221,702,-295,2616,111,0,1,1,1,20,5,1
4336,702,-294,2615,110,0,1,1,1,20,5,1
4451,702,-295,2616,111,0,1,1,1,20,5,1
4566,702,-295,2616,111,0,1,1,1,20,5,1
4682,702,-295,2616,111,0,1,1,1,20,5,1
4797,702,-295,2616,111,0,1,1,1,20,5,1
4912,702,-295,2616,111,0,1,1,1,20,5,1
5027,702,-294,2616,111,0,1,1,1,20,5,1
96,1300,303,2621,116,0,2,1,2,20,5,2
226,1301,304,2621,116,0,2,1,2,20,5,2
356,1300,303,2621,116,0,2,1,2,20,5,2
487,1302,305,2621,116,0,2,1,2,20,5,2
617,1302,305,2621,116,0,2,1,2,20,5,2
747,1302,305,2621,116,0,2,1,2,21,5,2
878,1302,305,2621,116,0,2,1,2,21,5,2
1007,1300,303,2622,117,0,2,1,2,21,5,2
1137,1302,305,2621,116,0,2,1,2,20,5,2
1266,1300,304,2621,116,0,2,1,2,20,5,2
1395,1300,303,2621,116,0,2,1,2,21,5,2
1525,1301,304,2621,116,0,2,1,2,21,5,2
1655,1302,305,2621,116,0,2,1,2,21,5,2
1785,1302,305,2621,116,0,2,1,2,21,5,2
1915,1301,304,2621,116,0,2,1,2,20,5,2
2045,1300,303,2621,116,0,2,1,2,20,5,2
2175,1301,304,2621,116,0,2,1,2,20,5,2
2305,1302,305,2621,116,0,2,1,2,20,5,2
2435,1301,304,2622,117,0,2,1,2,21,5,2
2565,1300,303,2621,116,0,2,1,2,21,5,2
2695,1299,303,2621,116,0,2,1,2,21,5,2
2825,1300,303,2621,116,0,2,1,2,20,5,2
2955,1300,303,2621,116,0,2,1,2,20,5,2
3085,1302,305,2621,116,0,2,1,2,20,5,2
3215,1302,305,2621,116,0,2,1,2,21,5,2
3345,1301,304,2621,116,0,2,1,2,21,5,2
3475,1300,303,2621,116,0,2,1,2,20,5,2
3605,1301,304,2621,116,0,2,1,2,21,5,2
3734,1302,305,2621,116,0,2,1,2,20,5,2
3864,1300,303,2622,117,0,2,1,2,20,5,2
3994,1300,303,2622,117,0,2,1,2,20,5,2
4124,1302,305,2621,116,0,2,1,2,20,5,2
4254,1302,305,2621,116,0,2,1,2,21,5,2
4383,1303,306,2622,117,0,2,1,2,20,5,2
4512,1302,305,2621,116,0,2,1,2,21,5,2
4641,1302,305,2621,116,0,2,1,2,21,5,2
4770,1300,303,2621,116,0,2,1,2,21,5,2
4899,1300,303,2620,115,0,2,1,2,20,5,2
5029,1300,303,2621,116,0,2,1,2,20,5,2
95,1301,304,2260,-245,0,3,1,3,20,5,3
226,1300,303,2260,-245,0,3,1,3,20,5,3
356,1299,302,2260,-245,0,3,1,3,20,5,3
486,1299,303,2260,-245,0,3,1,3,20,5,3
617,1299,302,2260,-245,0,3,1,3,20,5,3
748,1301,304,2260,-245,0,3,1,3,20,5,3
879,1300,303,2260,-245,0,3,1,3,20,5,3
1009,1299,303,2261,-244,0,3,1,3,20,5,3
1139,1299,303,2261,-244,0,3,1,3,20,5,3
1270,1300,303,2260,-245,0,3,1,3,20,5,3
1401,1299,303,2261,-244,0,3,1,3,20,5,3
1532,1299,303,2261,-244,0,3,1,3,21,5,3
1663,1300,303,2260,-245,0,3,1,3,20,5,3
1793,1299,303,2261,-244,0,3,1,3,20,5,3
1923,1299,303,2261,-244,0,3,1,3,20,5,3
2053,1299,303,2261,-244,0,3,1,3,20,5,3
2183,1299,303,2261,-244,0,3,1,3,20,5,3
2313,1299,303,2261,-244,0,3,1,3,20,5,3
2443,1299,303,2261,-244,0,3,1,3,20,5,3
2573,1299,303,2260,-245,0,3,1,3,21,5,3
2704,1299,303,2261,-244,0,3,1,3,20,5,3
2835,1299,303,2262,-243,0,3,1,3,20,5,3
2964,1299,303,2261,-244,0,3,1,3,20,5,3
3094,1299,303,2262,-243,0,3,1,3,20,5,3
3224,1299,303,2261,-244,0,3,1,3,20,5,3
3354,1300,303,2262,-243,0,3,1,3,20,5,3
3484,1300,303,2261,-244,0,3,1,3,21,5,3
3614,1301,304,2262,-243,0,3,1,3,20,5,3
3744,1300,303,2262,-243,0,3,1,3,20,5,3
3874,1299,303,2261,-244,0,3,1,3,20,5,3
4004,1299,303,2262,-243,0,3,1,3,20,5,3
4133,1299,303,2262,-243,0,3,1,3,20,5,3
4262,1299,303,2261,-244,0,3,1,3,20,5,3
4392,1299,303,2262,-243,0,3,1,3,20,5,3
4522,1299,303,2261,-244,0,3,1,3,20,5,3
4652,1301,304,2261,-244,0,3,1,3,20,5,3
4781,1299,303,2261,-244,0,3,1,3,20,5,3
4911,1300,303,2261,-244,0,3,1,3,20,5,3
5041,1299,303,2262,-243,0,3,1,3,20,5,3
96,1299,302,3094,589,0,4,1,4,20,5,4
225,1304,307,3094,589,0,4,1,4,21,5,4
354,1302,305,3094,589,0,4,1,4,21,5,4
483,1304,307,3094,589,0,4,1,4,20,5,4
612,1304,307,3093,588,0,4,1,4,20,5,4
741,1300,304,3093,588,0,4,1,4,20,5,4
870,1301,304,3094,589,0,4,1,4,21,5,4
999,1302,305,3093,588,0,4,1,4,20,5,4
1128,1301,304,3093,588,0,4,1,4,20,5,4
1257,1302,305,3093,588,0,4,1,4,21,5,4
1386,1302,305,3093,588,0,4,1,4,20,5,4
1515,1302,305,3093,588,0,4,1,4,20,5,4
1644,1300,303,3093,588,0,4,1,4,20,5,4
1773,1302,305,3093,588,0,4,1,4,21,5,4
1902,1302,305,3093,588,0,4,1,4,20,5,4
2031,1302,305,3092,587,0,4,1,4,20,5,4
2160,1302,305,3093,588,0,4,1,4,20,5,4
2289,1302,305,3092,587,0,4,1,4,21,5,4
2418,1302,305,3092,587,0,4,1,4,20,5,4
2547,1301,304,3092,587,0,4,1,4,20,5,4
2676,1300,303,3092,587,0,4,1,4,20,5,4
2805,1302,305,3092,587,0,4,1,4,21,5,4
2934,1301,304,3092,587,0,4,1,4,20,5,4
3063,1301,304,3092,587,0,4,1,4,20,5,4
3192,1301,304,3092,587,0,4,1,4,21,5,4
3321,1301,304,3092,587,0,4,1,4,20,5,4
3450,1301,304,3092,587,0,4,1,4,20,5,4
3579,1300,303,3091,586,0,4,1,4,20,5,4
3708,1302,305,3091,586,0,4,1,4,20,5,4
3837,1301,304,3091,586,0,4,1,4,20,5,4
3966,1302,305,3091,586,0,4,1,4,20,5,4
4095,1301,304,3091,586,0,4,1,4,20,5,4
4224,1302,305,3091,586,0,4,1,4,21,5,4
4353,1300,303,3091,586,0,4,1,4,20,5,4
4482,1300,303,3091,586,0,4,1,4,20,5,4
4612,1301,304,3091,586,0,4,1,4,20,5,4
4741,1302,305,3091,586,0,4,1,4,20,5,4
4870,1300,303,3091,586,0,4,1,4,20,5,4
4999,1301,304,3091,586,0,4,1,4,20,5,4
90,1003,6,2616,111,0,0,1,0,20,6,0
215,1003,6,2617,112,0,0,1,0,21,6,0
339,1003,7,2617,112,0,0,1,0,21,6,0
463,1003,6,2618,113,0,0,1,0,20,6,0
588,1002,5,2617,112,0,0,1,0,20,6,0
712,1003,6,2617,112,0,0,1,0,21,6,0
836,1003,6,2617,112,0,0,1,0,20,6,0
961,1003,6,2616,111,0,0,1,0,21,6,0
1085,1004,7,2618,113,0,0,1,0,21,6,0
1209,1007,10,2616,111,0,0,1,0,21,6,0
1333,1007,10,2617,112,0,0,1,0,21,6,0
1458,1008,11,2617,112,0,0,1,0,20,6,0
1583,1007,10,2617,112,0,0,1,0,20,6,0
1707,1007,10,2617,112,0,0,1,0,21,6,0
1831,1006,10,2617,112,0,0,1,0,20,6,0
1956,1003,6,2617,112,0,0,1,0,21,6,0
2080,1003,6,2618,113,0,0,1,0,21,6,0
2204,1003,6,2617,112,0,0,1,0,21,6,0
2329,1003,6,2617,112,0,0,1,0,21,6,0
2453,1003,6,2617,112,0,0,1,0,20,6,0
2577,1003,6,2617,112,0,0,1,0,21,6,0
2702,1003,6,2616,111,0,0,1,0,21,6,0
2827,1003,6,2617,112,0,0,1,0,20,6,0
2952,1005,8,2616,111,0,0,1,0,20,6,0
3076,1004,7,2617,112,0,0,1,0,20,6,0
3201,1004,7,2617,112,0,0,1,0,21,6,0
3325,1004,7,2617,112,0,0,1,0,21,6,0
3450,1003,7,2616,111,0,0,1,0,20,6,0
3575,1004,7,2616,111,0,0,1,0,38,6,0
3699,1003,6,2616,111,0,0,1,0,38,6,0
3824,1004,7,2616,111,0,0,1,0,38,6,0
3948,1003,6,2616,111,0,0,1,0,21,6,0
4072,1003,6,2616,111,0,0,1,0,38,6,0
4197,1003,6,2617,112,0,0,1,0,38,6,0
4321,1004,7,2617,112,0,0,1,0,21,6,0
4445,1003,6,2617,112,0,0,1,0,20,6,0
4570,1004,7,2617,112,0,0,1,0,21,6,0
4695,1003,6,2618,113,0,0,1,0,21,6,0
4819,1003,6,2617,112,0,0,1,0,21,6,0
4943,1004,7,2618,113,0,0,1,0,21,6,0
5068,1005,8,2618,113,0,0,1,0,21,6,0
81,700,-297,2613,108,0,1,1,1,20,6,1
196,700,-297,2612,107,0,1,1,1,20,6,1
311,702,-295,2613,108,0,1,1,1,20,6,1
426,701,-296,2612,107,0,1,1,1,20,6,1
540,700,-297,2613,108,0,1,1,1,20,6,1
655,701,-296,2613,108,0,1,1,1,20,6,1
770,701,-295,2612,107,0,1,1,1,20,6,1
885,700,-297,2613,108,0,1,1,1,19,6,1
1000,700,-297,2612,107,0,1,1,1,20,6,1
1115,700,-297,2612,107,0,1,1,1,20,6,1
1229,700,-297,2613,108,0,1,1,1,20,6,1
1344,701,-295,2612,107,0,1,1,1,20,6,1
1459,700,-297,2613,108,0,1,1,1,20,6,1
1575,702,-295,2613,108,0,1,1,1,19,6,1
1690,702,-295,2612,107,0,1,1,1,20,6,1
1805,701,-296,2613,108,0,1,1,1,20,6,1
1920,701,-295,2612,107,0,1,1,1,20,6,1
2035,701,-295,2612,107,0,1,1,1,19,6,1
2150,700,-296,2612,107,0,1,1,1,37,6,1
2265,700,-297,2614,109,0,1,1,1,20,6,1
2380,700,-297,2613,108,0,1,1,1,20,6,1
2495,700,-297,2613,108,0,1,1,1,38,6,1
2610,701,-296,2613,108,0,1,1,1,20,6,1
2725,701,-296,2613,108,0,1,1,1,20,6,1
2840,700,-297,2613,108,0,1,1,1,37,6,1
2955,700,-297,2613,108,0,1,1,1,20,6,1
3070,700,-297,2613,108,0,1,1,1,38,6,1
3185,700,-297,2612,107,0,1,1,1,20,6,1
3300,700,-297,2612,107,0,1,1,1,38,6,1
3415,700,-297,2613,108,0,1,1,1,37,6,1
3530,701,-296,2613,108,0,1,1,1,20,6,1
3645,701,-296,2613,108,0,1,1,1,37,6,1
3760,701,-295,2613,108,0,1,1,1,20,6,1
3875,701,-295,2613,108,0,1,1,1,19,6,1
3990,700,-296,2612,107,0,1,1,1,20,6,1
4105,700,-297,2613,108,0,1,1,1,20,6,1
4220,701,-296,2613,108,0,1,1,1,20,6,1
4335,700,-296,2613,108,0,1,1,1,19,6,1
4450,700,-297,2612,107,0,1,1,1,20,6,1
4565,700,-297,2612,107,0,1,1,1,19,6,1
4680,700,-297,2613,108,0,1,1,1,20,6,1
4795,701,-296,2612,107,0,1,1,1,20,6,1
4910,700,-297,2613,108,0,1,1,1,19,6,1
5025,701,-296,2613,108,0,1,1,1,20,6,1
96,1302,305,2620,115,0,2,1,2,20,6,2
226,1303,306,2619,114,0,2,1,2,20,6,2
356,1303,306,2619,114,0,2,1,2,21,6,2
486,1303,306,2619,114,0,2,1,2,20,6,2
616,1303,306,2620,115,0,2,1,2,20,6,2
746,1302,305,2620,115,0,2,1,2,20,6,2
876,1303,306,2620,115,0,2,1,2,20,6,2
1006,1303,306,2620,115,0,2,1,2,21,6,2
1136,1303,306,2619,114,0,2,1,2,20,6,2
1266,1303,306,2619,114,0,2,1,2,20,6,2
1396,1303,306,2619,114,0,2,1,2,20,6,2
1526,1303,306,2619,114,0,2,1,2,21,6,2
1656,1304,307,2619,114,0,2,1,2,21,6,2
1787,1303,306,2620,115,0,2,1,2,20,6,2
1917,1304,307,2619,114,0,2,1,2,20,6,2
2047,1303,306,2619,114,0,2,1,2,20,6,2
2177,1304,307,2619,114,0,2,1,2,21,6,2
2307,1303,306,2620,115,0,2,1,2,21,6,2
2437,1303,306,2619,114,0,2,1,2,20,6,2
2567,1303,307,2619,114,0,2,1,2,20,6,2
2697,1304,307,2619,114,0,2,1,2,21,6,2
2827,1303,306,2619,114,0,2,1,2,20,6,2
2957,1303,306,2620,115,0,2,1,2,21,6,2
3087,1303,306,2620,115,0,2,1,2,20,6,2
3217,1304,307,2619,114,0,2,1,2,20,6,2
3347,1303,306,2620,115,0,2,1,2,20,6,2
3477,1303,306,2620,115,0,2,1,2,20,6,2
3607,1303,306,2620,115,0,2,1,2,21,6,2
3737,1303,306,2619,114,0,2,1,2,21,6,2
3866,1303,306,2620,115,0,2,1,2,20,6,2
3995,1303,306,2620,115,0,2,1,2,20,6,2
4125,1303,306,2620,115,0,2,1,2,21,6,2
4254,1303,306,2619,114,0,2,1,2,20,6,2
4384,1303,306,2620,115,0,2,1,2,20,6,2
4515,1303,306,2619,114,0,2,1,2,20,6,2
4645,1303,306,2619,114,0,2,1,2,20,6,2
4775,1303,306,2619,114,0,2,1,2,21,6,2
4905,1303,306,2619,114,0,2,1,2,20,6,2
5034,1303,306,2620,115,0,2,1,2,20,6,2
96,1305,308,1054,-1451,0,3,1,3,20,6,3
226,1304,307,1054,-1451,0,3,1,3,20,6,3
356,1306,309,1055,-1450,0,3,1,3,21,6,3
486,1305,309,1054,-1451,0,3,1,3,20,6,3
617,1304,307,1054,-1451,0,3,1,3,20,6,3
747,1304,307,1055,-1450,0,3,1,3,20,6,3
877,1303,306,1053,-1452,0,3,1,3,20,6,3
1008,1303,306,1054,-1451,0,3,1,3,20,6,3
1138,1304,307,1054,-1451,0,3,1,3,20,6,3
1268,1304,307,1054,-1451,0,3,1,3,20,6,3
1398,1304,307,1053,-1452,0,3,1,3,20,6,3
1528,1303,307,1054,-1451,0,3,1,3,20,6,3
1658,1304,308,1054,-1451,0,3,1,3,20,6,3
1788,1303,307,1054,-1451,0,3,1,3,20,6,3
1918,1303,306,1054,-1451,0,3,1,3,20,6,3
2049,1304,307,1054,-1451,0,3,1,3,20,6,3
2179,1304,307,1055,-1450,0,3,1,3,20,6,3
2310,1303,307,1054,-1451,0,3,1,3,20,6,3
2440,1304,307,1055,-1450,0,3,1,3,20,6,3
2570,1304,308,1054,-1451,0,3,1,3,20,6,3
2700,1304,307,1055,-1450,0,3,1,3,20,6,3
2830,1302,305,1054,-1451,0,3,1,3,20,6,3
2960,1304,307,1055,-1450,0,3,1,3,20,6,3
3091,1303,306,1055,-1450,0,3,1,3,20,6,3
3221,1304,308,1054,-1451,0,3,1,3,20,6,3
3352,1303,306,1054,-1451,0,3,1,3,20,6,3
3482,1303,307,1054,-1451,0,3,1,3,20,6,3
3613,1303,307,1054,-1451,0,3,1,3,20,6,3
3743,1303,306,1055,-1450,0,3,1,3,20,6,3
3874,1302,305,1054,-1451,0,3,1,3,20,6,3
4004,1303,307,1054,-1451,0,3,1,3,20,6,3
4135,1304,307,1054,-1451,0,3,1,3,20,6,3
4266,1303,306,1056,-1449,0,3,1,3,20,6,3
4396,1302,305,1055,-1450,0,3,1,3,20,6,3
4525,1302,305,1055,-1450,0,3,1,3,20,6,3
4654,1304,307,1055,-1450,0,3,1,3,20,6,3
4784,1302,305,1055,-1450,0,3,1,3,20,6,3
4914,1302,305,1054,-1451,0,3,1,3,20,6,3
5045,1302,306,1054,-1451,0,3,1,3,20,6,3
96,1303,307,3094,589,0,4,1,4,21,6,4
226,1304,307,3094,589,0,4,1,4,20,6,4
356,1303,307,3094,589,0,4,1,4,21,6,4
485,1307,310,3094,589,0,4,1,4,20,6,4
615,1304,307,3094,589,0,4,1,4,21,6,4
745,1304,307,3093,588,0,4,1,4,21,6,4
874,1302,305,3094,589,0,4,1,4,20,6,4
1004,1304,307,3094,589,0,4,1,4,20,6,4
1134,1303,306,3093,588,0,4,1,4,20,6,4
1264,1303,306,3093,588,0,4,1,4,21,6,4
1394,1302,305,3093,588,0,4,1,4,20,6,4
1523,1303,306,3092,587,0,4,1,4,21,6,4
1653,1303,306,3093,588,0,4,1,4,20,6,4
1783,1304,307,3093,588,0,4,1,4,20,6,4
1913,1302,305,3093,588,0,4,1,4,20,6,4
2043,1303,306,3093,588,0,4,1,4,20,6,4
2173,1303,306,3092,587,0,4,1,4,21,6,4
2303,1303,306,3093,588,0,4,1,4,21,6,4
2434,1303,306,3093,588,0,4,1,4,20,6,4
2564,1303,306,3093,588,0,4,1,4,20,6,4
2694,1303,306,3093,588,0,4,1,4,20,6,4
2823,1304,307,3093,588,0,4,1,4,20,6,4
2953,1303,306,3092,587,0,4,1,4,20,6,4
3083,1303,306,3092,587,0,4,1,4,21,6,4
3213,1303,306,3092,587,0,4,1,4,20,6,4
3343,1303,306,3092,587,0,4,1,4,20,6,4
3473,1303,306,3092,587,0,4,1,4,20,6,4
3603,1302,305,3092,587,0,4,1,4,21,6,4
3733,1303,306,3092,587,0,4,1,4,20,6,4
3863,1303,306,3092,587,0,4,1,4,20,6,4
3993,1303,306,3091,586,0,4,1,4,20,6,4
4123,1303,306,3092,587,0,4,1,4,20,6,4
4253,1303,306,3091,586,0,4,1,4,20,6,4
4384,1303,306,3092,587,0,4,1,4,20,6,4
4514,1303,306,3092,587,0,4,1,4,20,6,4
4644,1303,306,3091,586,0,4,1,4,20,6,4
4774,1303,306,3091,586,0,4,1,4,20,6,4
4904,1303,306,3091,586,0,4,1,4,21,6,4
5034,1303,306,3091,586,0,4,1,4,20,6,4
90,1001,4,2616,111,0,0,1,0,21,7,0
215,1001,4,2616,111,0,0,1,0,20,7,0
339,1001,4,2617,112,0,0,1,0,20,7,0
464,1001,4,2616,111,0,0,1,0,20,7,0
588,1002,5,2616,111,0,0,1,0,20,7,0
713,1002,5,2616,111,0,0,1,0,20,7,0
838,1001,4,2616,111,0,0,1,0,20,7,0
963,1001,4,2617,112,0,0,1,0,21,7,0
1087,1001,4,2617,112,0,0,1,0,21,7,0
1211,1001,4,2617,112,0,0,1,0,21,7,0
1335,1001,5,2617,112,0,0,1,0,20,7,0
1459,1001,5,2616,111,0,0,1,0,20,7,0
1583,1001,5,2616,111,0,0,1,0,21,7,0
1708,1000,3,2616,111,0,0,1,0,21,7,0
1832,1001,4,2616,111,0,0,1,0,21,7,0
1956,1000,3,2616,111,0,0,1,0,20,7,0
2080,1000,3,2616,111,0,0,1,0,20,7,0
2204,1000,3,2617,112,0,0,1,0,21,7,0
2329,1001,5,2616,111,0,0,1,0,21,7,0
2453,1000,3,2616,111,0,0,1,0,20,7,0
2577,1001,4,2616,111,0,0,1,0,20,7,0
2701,1000,3,2617,112,0,0,1,0,20,7,0
2825,1000,3,2616,111,0,0,1,0,20,7,0
2949,1001,4,2616,111,0,0,1,0,21,7,0
3074,1001,5,2616,111,0,0,1,0,21,7,0
3198,1000,3,2617,112,0,0,1,0,20,7,0
3322,1000,3,2617,112,0,0,1,0,21,7,0
3446,1000,3,2617,112,0,0,1,0,21,7,0
3570,1000,3,2617,112,0,0,1,0,21,7,0
3694,1001,4,2616,111,0,0,1,0,21,7,0
3819,1001,4,2616,111,0,0,1,0,21,7,0
3943,1000,3,2616,111,0,0,1,0,21,7,0
4068,1000,3,2616,111,0,0,1,0,21,7,0
4192,1001,4,2616,111,0,0,1,0,20,7,0
4317,1000,3,2616,111,0,0,1,0,21,7,0
4441,1000,4,2616,111,0,0,1,0,21,7,0
4565,1001,4,2616,111,0,0,1,0,21,7,0
4689,1001,4,2616,111,0,0,1,0,21,7,0
4813,1001,5,2616,111,0,0,1,0,21,7,0
4938,1001,4,2616,111,0,0,1,0,21,7,0
5062,1001,5,2616,111,0,0,1,0,21,7,0
81,702,-295,2612,107,0,1,1,1,20,7,1
196,703,-294,2612,107,0,1,1,1,20,7,1
311,703,-294,2612,107,0,1,1,1,19,7,1
425,702,-295,2612,107,0,1,1,1,20,7,1
540,703,-294,2613,108,0,1,1,1,20,7,1
655,702,-295,2612,107,0,1,1,1,19,7,1
770,702,-295,2612,107,0,1,1,1,20,7,1
885,702,-294,2612,107,0,1,1,1,20,7,1
1000,703,-293,2612,107,0,1,1,1,20,7,1
1115,702,-295,2612,107,0,1,1,1,20,7,1
1230,706,-291,2613,108,0,1,1,1,19,7,1
1345,702,-295,2612,107,0,1,1,1,20,7,1
1459,702,-295,2612,107,0,1,1,1,19,7,1
1575,702,-295,2611,106,0,1,1,1,19,7,1
1690,702,-295,2612,107,0,1,1,1,20,7,1
1805,703,-293,2613,108,0,1,1,1,20,7,1
1919,702,-295,2612,107,0,1,1,1,20,7,1
2034,702,-294,2612,107,0,1,1,1,20,7,1
2148,703,-293,2612,107,0,1,1,1,20,7,1
2263,705,-292,2612,107,0,1,1,1,20,7,1
2378,703,-294,2612,107,0,1,1,1,20,7,1
2492,702,-295,2612,107,0,1,1,1,20,7,1
2607,703,-293,2612,107,0,1,1,1,20,7,1
2722,703,-293,2612,107,0,1,1,1,20,7,1
2837,703,-294,2612,107,0,1,1,1,20,7,1
2952,703,-293,2613,108,0,1,1,1,20,7,1
3067,705,-292,2612,107,0,1,1,1,19,7,1
3182,703,-294,2612,107,0,1,1,1,20,7,1
3297,703,-294,2612,107,0,1,1,1,20,7,1
3412,702,-295,2612,107,0,1,1,1,20,7,1
3526,702,-294,2612,107,0,1,1,1,20,7,1
3641,702,-294,2612,107,0,1,1,1,20,7,1
3755,702,-295,2612,107,0,1,1,1,20,7,1
3870,702,-294,2612,107,0,1,1,1,20,7,1
3985,702,-295,2612,107,0,1,1,1,20,7,1
4100,702,-295,2612,107,0,1,1,1,20,7,1
4215,703,-293,2612,107,0,1,1,1,20,7,1
4330,702,-295,2611,106,0,1,1,1,20,7,1
4445,702,-295,2612,107,0,1,1,1,19,7,1
4559,702,-295,2612,107,0,1,1,1,19,7,1
4674,702,-295,2612,107,0,1,1,1,20,7,1
4789,702,-295,2612,107,0,1,1,1,19,7,1
4904,702,-295,2612,107,0,1,1,1,19,7,1
5019,702,-295,2612,107,0,1,1,1,20,7,1
96,1298,301,2619,114,0,2,1,2,21,7,2
226,1299,303,2618,113,0,2,1,2,20,7,2
356,1301,304,2618,113,0,2,1,2,21,7,2
486,1298,301,2618,113,0,2,1,2,21,7,2
616,1298,302,2618,113,0,2,1,2,20,7,2
746,1298,301,2618,113,0,2,1,2,20,7,2
876,1301,304,2619,114,0,2,1,2,21,7,2
1006,1299,303,2618,113,0,2,1,2,20,7,2
1137,1301,304,2619,114,0,2,1,2,20,7,2
1267,1298,301,2618,113,0,2,1,2,21,7,2
1397,1299,302,2619,114,0,2,1,2,20,7,2
1527,1301,304,2618,113,0,2,1,2,20,7,2
1657,1298,301,2618,113,0,2,1,2,21,7,2
1787,1299,302,2618,113,0,2,1,2,20,7,2
1917,1299,303,2619,114,0,2,1,2,21,7,2
2047,1299,303,2618,113,0,2,1,2,20,7,2
2177,1299,303,2618,113,0,2,1,2,20,7,2
2308,1301,304,2618,113,0,2,1,2,21,7,2
2437,1299,303,2618,113,0,2,1,2,20,7,2
2567,1299,303,2619,114,0,2,1,2,20,7,2
2697,1299,302,2618,113,0,2,1,2,20,7,2
2827,1298,301,2618,113,0,2,1,2,21,7,2
2957,1298,302,2618,113,0,2,1,2,21,7,2
3087,1298,301,2619,114,0,2,1,2,20,7,2
3217,1303,306,2619,114,0,2,1,2,21,7,2
3347,1299,303,2618,113,0,2,1,2,21,7,2
3477,1299,303,2618,113,0,2,1,2,20,7,2
3607,1299,303,2618,113,0,2,1,2,20,7,2
3737,1299,302,2619,114,0,2,1,2,21,7,2
3867,1299,302,2619,114,0,2,1,2,21,7,2
3997,1298,302,2618,113,0,2,1,2,20,7,2
4127,1299,302,2619,114,0,2,1,2,21,7,2
4257,1303,306,2619,114,0,2,1,2,21,7,2
4387,1299,302,2618,113,0,2,1,2,20,7,2
4517,1298,302,2619,114,0,2,1,2,20,7,2
4647,1298,301,2619,114,0,2,1,2,20,7,2
4777,1299,303,2619,114,0,2,1,2,20,7,2
4907,1298,301,2618,113,0,2,1,2,21,7,2
5037,1299,302,2619,114,0,2,1,2,21,7,2
95,1298,301,240,-2265,0,3,1,3,20,7,3
226,1302,305,240,-2265,0,3,1,3,20,7,3
356,1302,305,240,-2265,0,3,1,3,20,7,3
